class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.469806254,0.133365333,-0.155237019,0.999813616,0.4757815,0.118746683,-0.175222963,0.999693871,0.478136718,0.118328199,-0.175251216,0.999746621,0.480852455,0.117748961,-0.175277442,0.999789655,0.473307908,0.118766665,-0.145104438,0.999648035,0.473487854,0.118379623,-0.145109639,0.999616921,0.47373423,0.117859736,-0.145176753,0.999645531,0.494832218,0.122106172,-0.210021615,0.999773562,0.486113399,0.121626884,-0.074255541,0.999213874,0.475661129,0.147509292,-0.164480329,0.999856234,0.472070545,0.146993205,-0.12499173,0.999732137,0.515801132,0.20361051,-0.255484283,0.999976873,0.475088209,0.21315439,0.032422397,0.999794543,0.50403136,0.339391798,-0.286258042,0.993478417,0.455223948,0.329983979,0.09089224,0.575348675,0.497653484,0.457787931,-0.284096867,0.973823786,0.431732476,0.417740166,0.038192179,0.71479547,0.498027146,0.491737038,-0.309678674,0.950398684,0.425699174,0.442537934,0.034307227,0.648152053,0.491534889,0.492138237,-0.319774151,0.949532866,0.423832595,0.443025857,0.001884387,0.662037253,0.489624083,0.481031388,-0.28614068,0.91843313,0.427236557,0.437500536,0.021620857,0.655525029,0.489553452,0.435721427,-0.088737443,0.99973917,0.46026817,0.433191806,0.088659033,0.999474823,0.495281041,0.612246633,-0.107201017,0.98677814,0.467699766,0.595623076,0.196984679,0.779428959,0.506911039,0.7899158,-0.088364616,0.99043864,0.462707907,0.747978866,0.332222998,0.804758191,0.518555939,0.819386482,-0.093628272,0.959605277,0.469184965,0.774117947,0.34126997,0.753860295,0.473831564,0.837124467,-0.213903397,0.986290157,0.420656264,0.780437529,0.287685812,0.862222135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.474552453,0.131235465,-0.198686063,0.999713123,0.481062233,0.119083911,-0.215335518,0.999582469,0.483416498,0.118527889,-0.215353221,0.999660432,0.485725343,0.11775694,-0.215417057,0.999707758,0.478094041,0.11869368,-0.188294336,0.999458849,0.478179216,0.1180268,-0.188285396,0.999407589,0.478414714,0.117308222,-0.188282222,0.999430001,0.498416126,0.123472534,-0.233826831,0.999699354,0.489441216,0.122322917,-0.108397566,0.998734415,0.480548918,0.147156447,-0.199899688,0.999784827,0.476420462,0.145014942,-0.164364204,0.999566793,0.513066709,0.205855563,-0.272116274,0.99997443,0.485787868,0.210325956,-0.000815949,0.999651968,0.495024383,0.342092395,-0.289358377,0.988156319,0.461604416,0.328495443,0.046103388,0.346720666,0.480401218,0.447891146,-0.258153856,0.937450171,0.437956899,0.414001763,-0.004104995,0.463013083,0.47880882,0.479154408,-0.279148549,0.898798645,0.431274176,0.441584021,-0.00977901,0.425549358,0.473011822,0.47796911,-0.285121828,0.897674501,0.430554003,0.442979276,-0.037758842,0.436840236,0.47127685,0.4679887,-0.258389413,0.855741441,0.434876621,0.436381787,-0.018616248,0.434031755,0.479958147,0.433139801,-0.086777322,0.999610126,0.458135754,0.426490188,0.086675979,0.99902004,0.482747734,0.615882695,-0.075795926,0.986270428,0.467633575,0.604410827,0.184461012,0.784436941,0.498635143,0.7873981,-0.0292479,0.992610097,0.462006032,0.747706413,0.318565607,0.847957075,0.506693959,0.812791765,-0.030638913,0.959680617,0.469076097,0.773953676,0.327778161,0.793653488,0.458546162,0.830634475,-0.146222562,0.989854753,0.419410706,0.78183049,0.271312416,0.90742588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.472544014,0.128080159,-0.220891446,0.999555767,0.478930473,0.115408495,-0.233895496,0.999324799,0.481223732,0.114946082,-0.233927533,0.999441445,0.483561516,0.114507802,-0.233983427,0.999507248,0.476042569,0.115158461,-0.208223343,0.999156356,0.476138026,0.114625446,-0.208226353,0.999085665,0.476382017,0.114074513,-0.208258227,0.999114513,0.496426016,0.119866163,-0.23705332,0.99946183,0.487605482,0.118891247,-0.118946768,0.997983754,0.478587151,0.143980801,-0.217278123,0.999650419,0.474437863,0.14236775,-0.183444574,0.999316216,0.512838602,0.204170883,-0.262567878,0.99996388,0.479420841,0.209475204,-0.003302054,0.999590695,0.498933315,0.338314801,-0.273243606,0.980185449,0.458239615,0.325104028,0.047690913,0.254715562,0.486109257,0.445724815,-0.250706017,0.886577904,0.437020779,0.414655,-0.006185066,0.355839908,0.486147255,0.478379488,-0.271386445,0.83168155,0.430438906,0.442949593,-0.012754617,0.333365887,0.481608808,0.476975083,-0.279812396,0.831278682,0.430033684,0.444344342,-0.041120324,0.343372047,0.480878353,0.466188937,-0.25191769,0.778921247,0.433959633,0.437022477,-0.020482384,0.341715664,0.482795298,0.434168398,-0.086026408,0.99950552,0.457802355,0.427236646,0.085921153,0.998743355,0.48137483,0.617493272,-0.079910591,0.982710063,0.468579203,0.606249988,0.182688698,0.765230536,0.496279627,0.783205509,-0.039849006,0.992718637,0.462166399,0.747242987,0.321933061,0.857233167,0.504086137,0.808876872,-0.04155146,0.954055786,0.471467018,0.774295628,0.331767917,0.800695062,0.448726982,0.820523918,-0.159211725,0.990408361,0.420738935,0.781503797,0.271978498,0.92237097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.40561977,0.348986447,-0.310448825,0.999946535,0.410651624,0.336452454,-0.322651237,0.99990648,0.41263938,0.336531013,-0.322622031,0.999919653,0.414927423,0.336346507,-0.322656602,0.999927402,0.408269227,0.33511284,-0.297836632,0.999894738,0.408427477,0.334488988,-0.297922432,0.999902725,0.408700794,0.333698839,-0.297919929,0.999911427,0.430026472,0.341510147,-0.325431257,0.999918818,0.421711862,0.338356674,-0.215142101,0.99985373,0.411583036,0.365881175,-0.309888542,0.999955237,0.408851475,0.363751382,-0.27783677,0.999923706,0.470729589,0.418811917,-0.348840386,0.999977291,0.42969957,0.420003474,-0.092183664,0.999951601,0.485182136,0.548021317,-0.382670343,0.990732491,0.430531114,0.528325677,-0.044930808,0.830299079,0.496592909,0.682596028,-0.383945912,0.972562969,0.426189244,0.622605145,-0.069610819,0.890799165,0.501532495,0.710330307,-0.425130039,0.95307374,0.421426058,0.648091853,-0.0653079,0.839289188,0.49535808,0.708727658,-0.422886372,0.953977466,0.426409781,0.652495623,-0.097431555,0.846128941,0.493872076,0.702471018,-0.385141879,0.924192846,0.429062605,0.64589113,-0.082935229,0.834265709,0.547956824,0.504813373,-0.082714349,0.999759257,0.515208781,0.504307032,0.082832508,0.999726951,0.469694674,0.618147135,-0.19419913,0.965322137,0.448292881,0.603125691,0.013486741,0.786761343,0.494690508,0.765132308,-0.092813909,0.974881768,0.46549964,0.743142009,0.095263913,0.760988235,0.50233078,0.787959397,-0.083939053,0.949380457,0.482783735,0.76818645,0.10120853,0.744299173,0.468524754,0.814495265,-0.126466498,0.974924684,0.455369055,0.80193007,0.069789536,0.791933298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.406063944,0.377707452,-0.345387757,0.99998194,0.411791712,0.36288482,-0.35210079,0.999969065,0.414192438,0.362493724,-0.352075815,0.999971807,0.416827768,0.362000406,-0.352127135,0.99997443,0.407998502,0.36210525,-0.331520528,0.999965787,0.40769425,0.361240208,-0.33163923,0.999969184,0.407570213,0.360288113,-0.331626266,0.999973476,0.431163877,0.365165442,-0.334176064,0.999968588,0.419319391,0.363440782,-0.240707546,0.999958873,0.413191497,0.39356631,-0.3346937,0.99998343,0.408244938,0.394064069,-0.307811648,0.999977052,0.470716387,0.441057086,-0.342841685,0.999974251,0.42981261,0.447617948,-0.099502966,0.999982893,0.483110726,0.583252192,-0.347502112,0.991459608,0.431327254,0.565658629,-0.050078589,0.819667161,0.492183775,0.699715197,-0.346259177,0.980464041,0.424889803,0.657513857,-0.078257754,0.911881804,0.490562826,0.731688619,-0.387870133,0.96401453,0.422182709,0.678832054,-0.074556991,0.860597253,0.485033929,0.728128195,-0.383858234,0.964287877,0.425941944,0.681241035,-0.111969754,0.865437508,0.484359115,0.718258262,-0.347049296,0.941042483,0.430118978,0.677734852,-0.093121924,0.850208104,0.550260901,0.520746589,-0.080615677,0.999710977,0.518376708,0.517548084,0.080756828,0.999767303,0.465554088,0.623708963,-0.151056826,0.950490952,0.437321991,0.596056521,0.032450628,0.701068461,0.486256838,0.766603172,-0.064921327,0.955476463,0.45780769,0.736340225,0.108145118,0.663465261,0.497469485,0.786321104,-0.057212286,0.902404428,0.475237846,0.762483656,0.113786116,0.649824142,0.462202698,0.818260193,-0.092183724,0.953217626,0.432134628,0.785903931,0.087961487,0.690142274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.466828823,0.129519954,-0.164600283,0.999877512,0.472150266,0.115312845,-0.18470034,0.999813378,0.474217981,0.114725664,-0.184698209,0.999843359,0.476702601,0.113738507,-0.184722528,0.999870539,0.46946463,0.115359306,-0.154610395,0.999781489,0.469593287,0.115054227,-0.154614225,0.999765217,0.469869375,0.114583172,-0.154659823,0.999782145,0.491595179,0.116327718,-0.222527549,0.999862969,0.482284456,0.117137365,-0.085768111,0.999494612,0.473841429,0.143145591,-0.174284354,0.999911368,0.470018685,0.142841756,-0.134875223,0.999820709,0.517715335,0.202472001,-0.262261808,0.999982476,0.475699127,0.207741037,0.015523657,0.999779403,0.504695714,0.340868264,-0.283928514,0.995124638,0.457117021,0.32904613,0.072879322,0.501349986,0.496555984,0.459175706,-0.275338262,0.979011118,0.435265481,0.423031181,0.028818388,0.649555147,0.497513622,0.490449518,-0.299195141,0.957817733,0.428734362,0.449873567,0.025017593,0.584570587,0.491708577,0.489916861,-0.308165073,0.957150877,0.427987635,0.450256467,-0.004459691,0.598128915,0.489504576,0.478694081,-0.276554823,0.929509103,0.431113154,0.444015771,0.014032617,0.592645407,0.485958874,0.42823714,-0.087421879,0.999740243,0.459619612,0.423013508,0.087294117,0.999373674,0.489746988,0.609203577,-0.10595876,0.986373723,0.467859745,0.597637594,0.172479898,0.7696684,0.503899217,0.789108932,-0.083679006,0.990965486,0.462216765,0.749162734,0.29116267,0.815280378,0.515022159,0.820349693,-0.086915001,0.958079517,0.469108015,0.776183248,0.298902422,0.762442172,0.459462792,0.832888544,-0.192765757,0.987211168,0.421016037,0.782687187,0.244773507,0.877916873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.435511053,0.345380932,-0.06292513,0.999588132,0.440534025,0.331866205,-0.081006117,0.999513328,0.442148298,0.331578016,-0.081047885,0.999563873,0.443858951,0.331149668,-0.081087664,0.999571681,0.440128893,0.331132859,-0.052873898,0.999494493,0.441377699,0.330370843,-0.052859526,0.999586105,0.442737669,0.329339027,-0.052846748,0.999678612,0.456740141,0.335142583,-0.121260583,0.999599278,0.456032604,0.332660168,0.003701075,0.999774516,0.441898346,0.361064613,-0.07623186,0.99982214,0.44127053,0.360291958,-0.039281078,0.999854565,0.487621158,0.424118012,-0.195421964,0.999919176,0.489948213,0.399998903,0.097382076,0.999648213,0.497970164,0.568128347,-0.219955608,0.940599263,0.50123173,0.542499006,0.099569574,0.073587418,0.502173424,0.68071419,-0.163330317,0.87624824,0.498018593,0.645924866,0.055743955,0.043591142,0.503334403,0.705104291,-0.19196178,0.840402007,0.494466126,0.666079164,0.062061578,0.049295854,0.498760402,0.702380538,-0.173878446,0.835780263,0.494585991,0.670188308,0.033436257,0.051428184,0.502376914,0.694688439,-0.156620741,0.781564415,0.496088892,0.668215394,0.041481797,0.054538146,0.598345876,0.521683335,-0.096881762,0.998423159,0.594006658,0.500904679,0.097148068,0.997862875,0.494916201,0.588148057,-0.079450421,0.947174311,0.489671141,0.575258434,0.106987335,0.218340293,0.514536679,0.752159297,0.058407038,0.689668,0.509036899,0.740717769,0.165081412,0.239574701,0.525705934,0.771679878,0.072886601,0.660693526,0.519690871,0.760293484,0.168103427,0.301040649,0.483434141,0.78765744,0.070552535,0.684167743,0.482828468,0.775992095,0.146800399,0.352446795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.437692583,0.329535663,-0.044931587,0.999648273,0.442574114,0.31504491,-0.062220909,0.999540031,0.444239557,0.314773262,-0.062256962,0.999594271,0.445925474,0.31440863,-0.062292952,0.999593318,0.441982031,0.314139634,-0.0358922,0.999572158,0.443103969,0.313299268,-0.035871919,0.999672115,0.444242537,0.312289894,-0.035864487,0.999731481,0.457894862,0.317837685,-0.101284541,0.999614596,0.45628643,0.316659361,0.016859639,0.999812841,0.444375753,0.345079154,-0.057929348,0.999838233,0.442978561,0.344720989,-0.023610087,0.999879897,0.488316536,0.407309085,-0.175161287,0.999910533,0.490901411,0.389048517,0.107420579,0.999660373,0.498593181,0.553120136,-0.180889115,0.945151329,0.502698839,0.532442629,0.11161463,0.066989996,0.502697706,0.669688761,-0.113177158,0.870228529,0.499268711,0.638654292,0.078264013,0.037685402,0.506143093,0.692278981,-0.136383295,0.831741393,0.49511981,0.652613878,0.082615852,0.045127068,0.501430273,0.686666369,-0.123390436,0.82551688,0.49702853,0.65435493,0.056811195,0.047408838,0.502862275,0.682840586,-0.107981183,0.773899138,0.497224659,0.651502371,0.065183409,0.0505566,0.596296906,0.519252419,-0.094485365,0.997880757,0.593074083,0.500282466,0.094696149,0.997229576,0.489548922,0.599216998,-0.094319604,0.955999374,0.486095041,0.559683204,0.124473713,0.178196102,0.51119709,0.720107257,0.079553239,0.756952107,0.506353796,0.708461702,0.153566271,0.209553123,0.522299528,0.727008402,0.100568593,0.701138139,0.517139375,0.723800123,0.154307351,0.267640442,0.482953161,0.76099056,0.136603847,0.736931086,0.482037216,0.744134367,0.145634219,0.313432783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.518155277,0.093304992,-0.106335685,0.996279359,0.524280667,0.075962566,-0.12956208,0.996746063,0.525883734,0.07594005,-0.129609436,0.996972322,0.527586102,0.075866766,-0.129645497,0.997565925,0.523491383,0.075361855,-0.093826681,0.99636668,0.524607897,0.074989617,-0.093789682,0.995851398,0.525920153,0.074456304,-0.093826972,0.996626139,0.540389657,0.083380215,-0.183581844,0.997363269,0.539650083,0.080989495,-0.02390996,0.994802415,0.52380681,0.111251101,-0.121652365,0.996477246,0.522185862,0.110456444,-0.07541173,0.995567679,0.538879216,0.180257484,-0.259792775,0.999802411,0.556918383,0.178901166,0.093727484,0.998173296,0.517133772,0.317093372,-0.268705487,0.922369361,0.532161415,0.30895111,0.134835333,0.043337312,0.494850636,0.415264547,-0.189903706,0.699979305,0.507224858,0.397418588,0.08069919,0.041173905,0.489099443,0.439727366,-0.216471985,0.627540946,0.500570297,0.416887909,0.080783665,0.047108706,0.488913685,0.436844975,-0.210979372,0.615499377,0.496163309,0.417126685,0.052055538,0.047939323,0.490088403,0.428755283,-0.185736969,0.534772515,0.499759346,0.411407381,0.066106215,0.049428813,0.517009377,0.457169861,-0.106561705,0.999105036,0.53133595,0.453067362,0.106460556,0.997570634,0.509869456,0.604522467,-0.000311134,0.927720726,0.519812226,0.589452863,0.265461147,0.349736691,0.522997975,0.776986122,0.128932893,0.934006393,0.520723879,0.74283278,0.437520564,0.470196128,0.531190515,0.810555458,0.139621645,0.922238946,0.527878225,0.775218308,0.453741163,0.563121498,0.482141167,0.802127779,0.077086896,0.929188073,0.486324847,0.760494828,0.429299295,0.651319265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.513373673,0.086820006,-0.103205144,0.997763932,0.519739032,0.071506776,-0.124788642,0.998051047,0.521487832,0.07156051,-0.124802276,0.998225391,0.52330029,0.071485676,-0.124819741,0.998563528,0.518785834,0.071089767,-0.090861782,0.997508287,0.519879103,0.070822984,-0.090834767,0.997128189,0.521144986,0.070259087,-0.090852842,0.997566879,0.536316633,0.079115756,-0.176242441,0.99851805,0.533832192,0.076519921,-0.022199651,0.996139348,0.518924713,0.105409063,-0.118611351,0.997978806,0.517027795,0.104468003,-0.073748387,0.997025251,0.543179631,0.173030406,-0.247623771,0.99990499,0.545856118,0.171911404,0.085440204,0.998246789,0.531104803,0.311109215,-0.267904162,0.959388077,0.525038362,0.301031947,0.12010137,0.037078172,0.503555119,0.412454069,-0.222946241,0.830068409,0.506872118,0.392698973,0.069300786,0.037346222,0.498160541,0.441036344,-0.251705885,0.764892161,0.502467334,0.416494876,0.069427781,0.044537026,0.495642364,0.440532058,-0.245141,0.754620552,0.499791801,0.420633584,0.041500758,0.044957593,0.496450722,0.429868221,-0.218715623,0.685669065,0.500984371,0.409866214,0.055204976,0.046580102,0.516570807,0.437707633,-0.100530088,0.999258697,0.517789364,0.427717179,0.100426659,0.997130573,0.518415332,0.600769281,-0.077168852,0.897574067,0.516892135,0.586991251,0.220890969,0.320324212,0.522393763,0.77431041,-0.01977306,0.939128995,0.521338105,0.743058622,0.340576559,0.423364311,0.531121433,0.808990657,-0.017292872,0.926340401,0.527955472,0.774035871,0.350523055,0.548714161,0.481388867,0.802965283,-0.099141076,0.938127995,0.4862234,0.76345104,0.319139361,0.6457178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.437183559,0.327020496,-0.050346382,0.999565184,0.441495359,0.31185919,-0.068990029,0.999468863,0.443161905,0.31169498,-0.069033943,0.999523282,0.444817215,0.311444104,-0.06907846,0.999535501,0.440841675,0.311082095,-0.041230366,0.999515533,0.441952229,0.310422868,-0.041210823,0.999622107,0.443075091,0.309590459,-0.041203365,0.999697983,0.457022816,0.314887732,-0.11302755,0.999531329,0.455326796,0.312986583,0.011446876,0.999769211,0.444077015,0.341843575,-0.064977303,0.999792218,0.442831993,0.341797888,-0.028762141,0.999834299,0.489594877,0.404486209,-0.182845667,0.999883175,0.490935951,0.384954333,0.100572467,0.999689758,0.500098586,0.545057237,-0.177146628,0.941546738,0.50293541,0.516970813,0.11210002,0.090340756,0.504767299,0.659300148,-0.093810052,0.874382317,0.500426948,0.606333971,0.071401402,0.06062286,0.507477343,0.675930262,-0.115488991,0.836428821,0.500003219,0.629512668,0.075589582,0.071426302,0.504088759,0.671985269,-0.101897851,0.830707788,0.496223032,0.628882468,0.047916137,0.075627662,0.50277555,0.666337192,-0.088477388,0.781780362,0.496509403,0.623777628,0.057895593,0.080862895,0.597764909,0.514797807,-0.090528503,0.997972369,0.591878712,0.493103534,0.090783522,0.997621715,0.498926729,0.596460283,-0.087828286,0.959217429,0.490231365,0.544724762,0.142313749,0.188966662,0.520542741,0.703863859,0.074865349,0.773203909,0.51365453,0.682186961,0.170538932,0.204687625,0.531459272,0.711105704,0.093989044,0.718414366,0.5248788,0.698266566,0.171556473,0.249594569,0.494367272,0.739333451,0.127558857,0.746146083,0.489828885,0.710527003,0.167718038,0.305802822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.400884688,0.585693121,-0.499802738,0.999983728,0.405468613,0.576588631,-0.492156267,0.999970555,0.407509506,0.575241745,-0.492146909,0.999958098,0.409418643,0.573601544,-0.49224782,0.999961495,0.39871332,0.57587558,-0.498495489,0.999976099,0.396039546,0.574013829,-0.498575389,0.999970794,0.393290251,0.57177943,-0.498590767,0.999972701,0.410330951,0.558431804,-0.40050292,0.999928057,0.386734068,0.557411373,-0.430655777,0.999977827,0.401905596,0.586271703,-0.46010533,0.999985456,0.394256473,0.585574389,-0.469084918,0.999988437,0.421954483,0.566357195,-0.287195027,0.999978364,0.347904623,0.571234286,-0.322433412,0.999940813,0.43359977,0.656189144,-0.27077651,0.971934795,0.332398713,0.664308608,-0.33478111,0.993067443,0.438380867,0.738159955,-0.331908196,0.977896512,0.321230739,0.759671688,-0.393218815,0.991062045,0.44584161,0.761164665,-0.358771026,0.960909903,0.313485622,0.784770906,-0.425798953,0.979367614,0.438113302,0.76412344,-0.378452837,0.965445399,0.321410567,0.787523329,-0.44587189,0.979940355,0.4344531,0.756748736,-0.341520041,0.96376586,0.325392306,0.778502464,-0.40331468,0.976954222,0.391794562,0.604022145,0.016004901,0.999985397,0.349627972,0.603701293,-0.015894376,0.999978244,0.419144332,0.682616651,-0.205304414,0.850626528,0.333833396,0.695751786,-0.215562075,0.931069136,0.405910254,0.804620385,-0.057218224,0.927816451,0.336523443,0.824326336,-0.080472775,0.973968506,0.398622841,0.826315999,-0.047213271,0.848450422,0.337106287,0.837048233,-0.071895644,0.849185884,0.422388405,0.846630752,-0.148508638,0.947448909,0.340460569,0.861860931,-0.185990885,0.967044652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0.400528431,0.567227721,-0.509298444,0.999991477,0.40490526,0.554896116,-0.499024004,0.999985635,0.406840175,0.552735806,-0.49902162,0.999978602,0.40869689,0.550666988,-0.499118745,0.999981463,0.399299532,0.556697011,-0.50745517,0.999986887,0.397034228,0.555496871,-0.507536292,0.999983132,0.39456287,0.553924143,-0.507567525,0.999984682,0.408094347,0.538152039,-0.399357349,0.999963999,0.386790097,0.541386545,-0.441000879,0.999983907,0.400721014,0.569742143,-0.46750769,0.999993443,0.394213408,0.57031256,-0.479545176,0.999994457,0.417263895,0.555894196,-0.29263714,0.999989092,0.346055418,0.57229048,-0.333386183,0.999936521,0.432815552,0.650420189,-0.277099967,0.986511886,0.332133472,0.667504728,-0.353865355,0.992494285,0.437916189,0.7375772,-0.341507524,0.986484528,0.322140306,0.759668052,-0.413535744,0.9884305,0.443983644,0.76064539,-0.369000345,0.971020758,0.314390272,0.784989357,-0.447507471,0.974519491,0.437563658,0.762354732,-0.388211071,0.974972129,0.321779281,0.787788033,-0.466640085,0.975279212,0.434021801,0.754440844,-0.350968868,0.972605705,0.325816065,0.779701233,-0.423257768,0.966755807,0.389229864,0.608412266,0.014034,0.99998647,0.349441409,0.610305667,-0.013938682,0.999955118,0.418727577,0.688342094,-0.224606916,0.919140458,0.33368212,0.698522568,-0.24086675,0.944314897,0.405392557,0.804401457,-0.067995287,0.942897558,0.337865889,0.824004889,-0.096841037,0.977266967,0.398087889,0.823956549,-0.056656234,0.859410524,0.33992368,0.837678432,-0.087471642,0.825599194,0.421535403,0.846359491,-0.156386361,0.953819335,0.341228664,0.86220789,-0.200589985,0.963194072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0.371189177,0.300009191,-0.326488465,0.999973893,0.373787373,0.287911892,-0.318022907,0.999876797,0.375745445,0.287300676,-0.318003267,0.999862194,0.37781933,0.286714077,-0.318006784,0.999841213,0.368008196,0.28689301,-0.321258485,0.999900401,0.365755767,0.285623044,-0.32131052,0.999905288,0.363558292,0.284338623,-0.321342736,0.999896884,0.379905254,0.284742087,-0.219526619,0.999489307,0.359577924,0.281369805,-0.237281114,0.999845147,0.373610139,0.307323307,-0.285292089,0.999936998,0.367207259,0.306286484,-0.290558726,0.999960959,0.400663555,0.352772385,-0.111169949,0.999975145,0.332125008,0.347407818,-0.158166096,0.999994397,0.416879892,0.444992781,-0.03968418,0.978733599,0.322534084,0.452165186,-0.117166914,0.99265933,0.436356157,0.526685655,-0.115545787,0.968202889,0.320717752,0.545389056,-0.182468444,0.983828008,0.442044437,0.552981257,-0.134133503,0.932519436,0.317771673,0.573334694,-0.205077723,0.966642857,0.4398368,0.554404855,-0.166010648,0.939731121,0.321438253,0.572556138,-0.234549493,0.969044685,0.437142849,0.548511386,-0.129496053,0.929960549,0.323592275,0.564757228,-0.194499075,0.958164334,0.394149363,0.537498116,0.025572371,0.999650955,0.351855844,0.543426156,-0.02567186,0.999818444,0.399404585,0.673998952,0.031042049,0.972992837,0.354461879,0.687311828,-0.051261581,0.994488895,0.404613256,0.806764841,0.15002349,0.98188889,0.343748719,0.820843399,0.053279795,0.993364036,0.397912264,0.829603136,0.156355768,0.936722219,0.339681864,0.840510249,0.05785048,0.887465358,0.423400879,0.848471522,0.067641065,0.980781913,0.35655579,0.862666011,-0.048829932,0.988473117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
